Path,Cls
./Dataset/Train/173/bcc000045.bmp,173
./Dataset/Train/173/bcc000046.bmp,173
./Dataset/Train/173/bcc000047.bmp,173
./Dataset/Train/173/bcc000048.bmp,173
./Dataset/Train/173/bcc000049.bmp,173
./Dataset/Train/173/bcc000050.bmp,173
./Dataset/Train/173/bcc000051.bmp,173
./Dataset/Train/173/bcc000052.bmp,173
./Dataset/Train/173/bcc000053.bmp,173
./Dataset/Train/173/bcc000054.bmp,173
./Dataset/Train/173/bcc000055.bmp,173
./Dataset/Train/173/bcc000056.bmp,173
./Dataset/Train/173/bcc000057.bmp,173
./Dataset/Train/173/bcc000058.bmp,173
./Dataset/Train/173/bcc000059.bmp,173
./Dataset/Train/173/bcc000060.bmp,173
./Dataset/Train/173/bcc000061.bmp,173
./Dataset/Train/173/bcc000062.bmp,173
./Dataset/Train/173/bcc000063.bmp,173
./Dataset/Train/173/bcc000064.bmp,173
./Dataset/Train/173/bcc000065.bmp,173
./Dataset/Train/173/bcc000066.bmp,173
./Dataset/Train/173/bcc000067.bmp,173
./Dataset/Train/173/bcc000068.bmp,173
./Dataset/Train/173/bcc000069.bmp,173
./Dataset/Train/173/bcc000070.bmp,173
./Dataset/Train/173/bcc000071.bmp,173
./Dataset/Train/173/bcc000072.bmp,173
./Dataset/Train/173/bcc000073.bmp,173
./Dataset/Train/173/bcc000074.bmp,173
./Dataset/Train/173/bcc000075.bmp,173
./Dataset/Train/173/bcc000076.bmp,173
./Dataset/Train/173/bcc000077.bmp,173
./Dataset/Train/173/bcc000078.bmp,173
./Dataset/Train/173/bcc000079.bmp,173
./Dataset/Train/173/bcc000080.bmp,173
./Dataset/Train/173/bcc000081.bmp,173
./Dataset/Train/173/bcc000082.bmp,173
./Dataset/Train/173/bcc000083.bmp,173
./Dataset/Train/173/bcc000084.bmp,173
./Dataset/Train/173/bcc000085.bmp,173
./Dataset/Train/173/bcc000086.bmp,173
./Dataset/Train/173/bcc000087.bmp,173
./Dataset/Train/173/bcc000088.bmp,173
./Dataset/Train/173/bcc000089.bmp,173
./Dataset/Train/173/bcc000090.bmp,173
./Dataset/Train/173/bcc000091.bmp,173
./Dataset/Train/173/bcc000092.bmp,173
./Dataset/Train/173/bcc000093.bmp,173
./Dataset/Train/173/bcc000094.bmp,173
./Dataset/Train/173/bcc000095.bmp,173
./Dataset/Train/173/bcc000096.bmp,173
./Dataset/Train/173/bcc000097.bmp,173
./Dataset/Train/173/bcc000098.bmp,173
./Dataset/Train/173/bcc000099.bmp,173
./Dataset/Train/173/bcc000100.bmp,173
./Dataset/Train/173/bcc000101.bmp,173
./Dataset/Train/173/bcc000102.bmp,173
./Dataset/Train/173/bcc000103.bmp,173
./Dataset/Train/173/bcc000104.bmp,173
./Dataset/Train/173/bcc000105.bmp,173
./Dataset/Train/173/bcc000106.bmp,173
./Dataset/Train/173/bcc000107.bmp,173
./Dataset/Train/173/bcc000108.bmp,173
./Dataset/Train/173/bcc000109.bmp,173
./Dataset/Train/173/bcc000110.bmp,173
./Dataset/Train/173/bcc000111.bmp,173
./Dataset/Train/173/bcc000112.bmp,173
./Dataset/Train/173/bcc000113.bmp,173
./Dataset/Train/173/bcc000114.bmp,173
./Dataset/Train/173/bcc000115.bmp,173
./Dataset/Train/173/bcc000116.bmp,173
./Dataset/Train/173/bcc000117.bmp,173
./Dataset/Train/173/bcc000118.bmp,173
./Dataset/Train/173/bcc000119.bmp,173
./Dataset/Train/173/bcc000120.bmp,173
./Dataset/Train/173/bcc000121.bmp,173
./Dataset/Train/173/bcc000122.bmp,173
./Dataset/Train/173/bcc000123.bmp,173
./Dataset/Train/173/bcc000124.bmp,173
./Dataset/Train/173/bcc000125.bmp,173
./Dataset/Train/173/bcc000126.bmp,173
./Dataset/Train/173/bcc000127.bmp,173
./Dataset/Train/173/bcc000128.bmp,173
./Dataset/Train/173/bcc000129.bmp,173
./Dataset/Train/173/bcc000130.bmp,173
./Dataset/Train/173/bcc000131.bmp,173
./Dataset/Train/173/bcc000132.bmp,173
./Dataset/Train/173/bcc000133.bmp,173
./Dataset/Train/173/bcc000134.bmp,173
./Dataset/Train/173/bcc000135.bmp,173
./Dataset/Train/173/bcc000136.bmp,173
./Dataset/Train/173/bcc000137.bmp,173
./Dataset/Train/173/bcc000138.bmp,173
./Dataset/Train/173/bcc000139.bmp,173
./Dataset/Train/173/bcc000140.bmp,173
./Dataset/Train/173/bcc000141.bmp,173
./Dataset/Train/173/bcc000142.bmp,173
./Dataset/Train/173/bcc000143.bmp,173
./Dataset/Train/173/bcc000144.bmp,173
./Dataset/Train/173/bcc000145.bmp,173
./Dataset/Train/173/bcc000146.bmp,173
./Dataset/Train/173/bcc000147.bmp,173
./Dataset/Train/173/bcc000148.bmp,173
./Dataset/Train/173/bcc000149.bmp,173
./Dataset/Train/173/bcc000150.bmp,173
./Dataset/Train/173/bcc000151.bmp,173
./Dataset/Train/173/bcc000152.bmp,173
./Dataset/Train/173/bcc000153.bmp,173
./Dataset/Train/173/bcc000154.bmp,173
./Dataset/Train/173/bcc000155.bmp,173
./Dataset/Train/173/bcc000156.bmp,173
./Dataset/Train/173/bcc000157.bmp,173
./Dataset/Train/173/bcc000158.bmp,173
./Dataset/Train/173/bcc000159.bmp,173
./Dataset/Train/173/bcc000160.bmp,173
./Dataset/Train/173/bcc000161.bmp,173
./Dataset/Train/173/bcc000162.bmp,173
./Dataset/Train/173/bcc000163.bmp,173
./Dataset/Train/173/bcc000164.bmp,173
./Dataset/Train/173/bcc000165.bmp,173
./Dataset/Train/173/bcc000166.bmp,173
./Dataset/Train/173/bcc000167.bmp,173
./Dataset/Train/173/bcc000168.bmp,173
./Dataset/Train/173/bcc000169.bmp,173
./Dataset/Train/173/bcc000170.bmp,173
./Dataset/Train/173/bcc000171.bmp,173
./Dataset/Train/173/bcc000172.bmp,173
./Dataset/Train/173/bcc000173.bmp,173
./Dataset/Train/173/bcc000174.bmp,173
./Dataset/Train/173/bcc000175.bmp,173
./Dataset/Train/173/bcc000176.bmp,173
./Dataset/Train/173/bcc000177.bmp,173
./Dataset/Train/173/bcc000178.bmp,173
./Dataset/Train/173/bcc000179.bmp,173
./Dataset/Train/173/bcc000180.bmp,173
./Dataset/Train/173/bcc000181.bmp,173
./Dataset/Train/173/bcc000182.bmp,173
./Dataset/Train/173/bcc000183.bmp,173
./Dataset/Train/173/bcc000184.bmp,173
./Dataset/Train/173/bcc000185.bmp,173
./Dataset/Train/173/bcc000186.bmp,173
./Dataset/Train/173/bcc000187.bmp,173
./Dataset/Train/173/bcc000188.bmp,173
./Dataset/Train/173/bcc000189.bmp,173
./Dataset/Train/173/bcc000190.bmp,173
./Dataset/Train/173/bcc000191.bmp,173
./Dataset/Train/173/bcc000192.bmp,173
./Dataset/Train/173/bcc000193.bmp,173
./Dataset/Train/173/bcc000194.bmp,173
./Dataset/Train/173/bcc000195.bmp,173
./Dataset/Train/173/bcc000196.bmp,173
./Dataset/Train/173/bcc000197.bmp,173
./Dataset/Train/173/bcc000198.bmp,173
./Dataset/Train/173/bcc000199.bmp,173
./Dataset/Train/173/bcc000200.bmp,173
./Dataset/Train/173/bcc000201.bmp,173
./Dataset/Train/173/bcc000202.bmp,173
./Dataset/Train/173/bcc000203.bmp,173
./Dataset/Train/173/bcc000204.bmp,173
./Dataset/Train/173/bcc000205.bmp,173
./Dataset/Train/173/bcc000206.bmp,173
./Dataset/Train/173/bcc000207.bmp,173
./Dataset/Train/173/bcc000208.bmp,173
./Dataset/Train/173/bcc000209.bmp,173
./Dataset/Train/173/bcc000210.bmp,173
./Dataset/Train/173/bcc000211.bmp,173
./Dataset/Train/173/bcc000212.bmp,173
./Dataset/Train/173/bcc000213.bmp,173
./Dataset/Train/173/bcc000214.bmp,173
./Dataset/Train/173/bcc000215.bmp,173
./Dataset/Train/173/bcc000216.bmp,173
./Dataset/Train/173/bcc000217.bmp,173
./Dataset/Train/173/bcc000218.bmp,173
./Dataset/Train/173/bcc000219.bmp,173
./Dataset/Train/173/bcc000220.bmp,173
./Dataset/Train/173/bcc000221.bmp,173
./Dataset/Train/173/bcc000222.bmp,173
./Dataset/Train/173/bcc000223.bmp,173
./Dataset/Train/173/bcc000224.bmp,173
./Dataset/Train/173/bcc000225.bmp,173
./Dataset/Train/173/bcc000226.bmp,173
./Dataset/Train/173/bcc000227.bmp,173
./Dataset/Train/173/bcc000228.bmp,173
./Dataset/Train/173/bcc000229.bmp,173
./Dataset/Train/173/bcc000230.bmp,173
./Dataset/Train/173/bcc000231.bmp,173
./Dataset/Train/173/bcc000232.bmp,173
./Dataset/Train/173/bcc000233.bmp,173
./Dataset/Train/173/bcc000234.bmp,173
./Dataset/Train/173/bcc000235.bmp,173
./Dataset/Train/173/bcc000236.bmp,173
./Dataset/Train/173/bcc000237.bmp,173
./Dataset/Train/173/bcc000238.bmp,173
./Dataset/Train/173/bcc000239.bmp,173
./Dataset/Train/174/bcc000000.bmp,174
./Dataset/Train/174/bcc000001.bmp,174
./Dataset/Train/174/bcc000002.bmp,174
./Dataset/Train/174/bcc000003.bmp,174
./Dataset/Train/174/bcc000004.bmp,174
./Dataset/Train/174/bcc000005.bmp,174
./Dataset/Train/174/bcc000006.bmp,174
./Dataset/Train/174/bcc000007.bmp,174
./Dataset/Train/174/bcc000008.bmp,174
./Dataset/Train/174/bcc000009.bmp,174
./Dataset/Train/174/bcc000010.bmp,174
./Dataset/Train/174/bcc000011.bmp,174
./Dataset/Train/174/bcc000012.bmp,174
./Dataset/Train/174/bcc000013.bmp,174
./Dataset/Train/174/bcc000014.bmp,174
./Dataset/Train/174/bcc000015.bmp,174
./Dataset/Train/174/bcc000016.bmp,174
./Dataset/Train/174/bcc000017.bmp,174
./Dataset/Train/174/bcc000018.bmp,174
./Dataset/Train/174/bcc000019.bmp,174
./Dataset/Train/174/bcc000020.bmp,174
./Dataset/Train/174/bcc000021.bmp,174
./Dataset/Train/174/bcc000022.bmp,174
./Dataset/Train/174/bcc000023.bmp,174
./Dataset/Train/174/bcc000024.bmp,174
./Dataset/Train/174/bcc000025.bmp,174
./Dataset/Train/174/bcc000026.bmp,174
./Dataset/Train/174/bcc000027.bmp,174
./Dataset/Train/174/bcc000028.bmp,174
./Dataset/Train/174/bcc000029.bmp,174
./Dataset/Train/174/bcc000030.bmp,174
./Dataset/Train/174/bcc000031.bmp,174
./Dataset/Train/174/bcc000032.bmp,174
./Dataset/Train/174/bcc000033.bmp,174
./Dataset/Train/174/bcc000034.bmp,174
./Dataset/Train/174/bcc000035.bmp,174
./Dataset/Train/174/bcc000036.bmp,174
./Dataset/Train/174/bcc000037.bmp,174
./Dataset/Train/174/bcc000038.bmp,174
./Dataset/Train/174/bcc000039.bmp,174
./Dataset/Train/174/bcc000040.bmp,174
./Dataset/Train/174/bcc000041.bmp,174
./Dataset/Train/174/bcc000042.bmp,174
./Dataset/Train/174/bcc000043.bmp,174
./Dataset/Train/174/bcc000044.bmp,174
./Dataset/Train/174/bcc000045.bmp,174
./Dataset/Train/174/bcc000046.bmp,174
./Dataset/Train/174/bcc000047.bmp,174
./Dataset/Train/174/bcc000048.bmp,174
./Dataset/Train/174/bcc000049.bmp,174
./Dataset/Train/174/bcc000050.bmp,174
./Dataset/Train/174/bcc000051.bmp,174
./Dataset/Train/174/bcc000052.bmp,174
./Dataset/Train/174/bcc000053.bmp,174
./Dataset/Train/174/bcc000054.bmp,174
./Dataset/Train/174/bcc000055.bmp,174
./Dataset/Train/174/bcc000056.bmp,174
./Dataset/Train/174/bcc000057.bmp,174
./Dataset/Train/174/bcc000058.bmp,174
./Dataset/Train/174/bcc000059.bmp,174
./Dataset/Train/174/bcc000060.bmp,174
./Dataset/Train/174/bcc000061.bmp,174
./Dataset/Train/174/bcc000062.bmp,174
./Dataset/Train/174/bcc000063.bmp,174
./Dataset/Train/174/bcc000064.bmp,174
./Dataset/Train/174/bcc000065.bmp,174
./Dataset/Train/174/bcc000066.bmp,174
./Dataset/Train/174/bcc000067.bmp,174
./Dataset/Train/174/bcc000068.bmp,174
./Dataset/Train/174/bcc000069.bmp,174
./Dataset/Train/174/bcc000070.bmp,174
./Dataset/Train/174/bcc000071.bmp,174
./Dataset/Train/174/bcc000072.bmp,174
./Dataset/Train/174/bcc000073.bmp,174
./Dataset/Train/174/bcc000074.bmp,174
./Dataset/Train/174/bcc000075.bmp,174
./Dataset/Train/174/bcc000076.bmp,174
./Dataset/Train/174/bcc000077.bmp,174
./Dataset/Train/174/bcc000078.bmp,174
./Dataset/Train/174/bcc000079.bmp,174
./Dataset/Train/174/bcc000080.bmp,174
./Dataset/Train/174/bcc000081.bmp,174
./Dataset/Train/174/bcc000082.bmp,174
./Dataset/Train/174/bcc000083.bmp,174
./Dataset/Train/174/bcc000084.bmp,174
./Dataset/Train/174/bcc000085.bmp,174
./Dataset/Train/174/bcc000086.bmp,174
./Dataset/Train/174/bcc000087.bmp,174
./Dataset/Train/174/bcc000088.bmp,174
./Dataset/Train/174/bcc000089.bmp,174
./Dataset/Train/174/bcc000090.bmp,174
./Dataset/Train/174/bcc000091.bmp,174
./Dataset/Train/174/bcc000092.bmp,174
./Dataset/Train/174/bcc000093.bmp,174
./Dataset/Train/174/bcc000094.bmp,174
./Dataset/Train/174/bcc000095.bmp,174
./Dataset/Train/174/bcc000096.bmp,174
./Dataset/Train/174/bcc000097.bmp,174
./Dataset/Train/174/bcc000098.bmp,174
./Dataset/Train/174/bcc000099.bmp,174
./Dataset/Train/174/bcc000100.bmp,174
./Dataset/Train/174/bcc000101.bmp,174
./Dataset/Train/174/bcc000102.bmp,174
./Dataset/Train/174/bcc000103.bmp,174
./Dataset/Train/174/bcc000104.bmp,174
./Dataset/Train/174/bcc000105.bmp,174
./Dataset/Train/174/bcc000106.bmp,174
./Dataset/Train/174/bcc000107.bmp,174
./Dataset/Train/174/bcc000108.bmp,174
./Dataset/Train/174/bcc000109.bmp,174
./Dataset/Train/174/bcc000110.bmp,174
./Dataset/Train/174/bcc000111.bmp,174
./Dataset/Train/174/bcc000112.bmp,174
./Dataset/Train/174/bcc000113.bmp,174
./Dataset/Train/174/bcc000114.bmp,174
./Dataset/Train/174/bcc000115.bmp,174
./Dataset/Train/174/bcc000116.bmp,174
./Dataset/Train/174/bcc000117.bmp,174
./Dataset/Train/174/bcc000118.bmp,174
./Dataset/Train/174/bcc000119.bmp,174
./Dataset/Train/174/bcc000120.bmp,174
./Dataset/Train/174/bcc000121.bmp,174
./Dataset/Train/174/bcc000122.bmp,174
./Dataset/Train/174/bcc000123.bmp,174
./Dataset/Train/174/bcc000124.bmp,174
./Dataset/Train/174/bcc000125.bmp,174
./Dataset/Train/174/bcc000126.bmp,174
./Dataset/Train/174/bcc000127.bmp,174
